Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
14,"C Sandoval, AD Kim","Extending generalized Kubelka–Munk to three-dimensional radiative transfer",2015,"Applied optics","opg.optica.org","https://opg.optica.org/abstract.cfm?uri=ao-54-23-7045","https://scholar.google.com/scholar?cites=1062361414797033389&as_sdt=2005&sciodt=2007&hl=en",146,"2024-02-09 13:10:22","","","","",,,,,14,1.56,7,2,9,"… Nonetheless, Kubelka–Munk theory has been widely … , Kubelka–Munk theory is used in the paints and papers industries [9,10] and for inkjet printing applications [11]. Kubelka–Munk …","https://www.researchgate.net/profile/Chris-Sandoval/publication/280840852_Extending_generalized_Kubelka-Munk_to_three-dimensional_radiative_transfer/links/55ca6f5408aea2d9bdcc00f5/Extending-generalized-Kubelka-Munk-to-three-dimensional-radiative-transfer.pdf","https://scholar.google.com/scholar?q=related:rf8OABREvg4J:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
2,"M Watanabe","Solution of the Kubelka-Munk Differential Equations",2003,"Journal of the Society of Powder Technology, Japan","jstage.jst.go.jp","https://www.jstage.jst.go.jp/article/sptj1978/40/8/40_8_580/_article/-char/ja/","https://scholar.google.com/scholar?cites=17786491299291512561&as_sdt=2005&sciodt=2007&hl=en",147,"2024-02-09 13:10:22","","","","",,,,,2,0.10,2,1,21,"… 粉体試料 などについて,拡 散反射スペ ク トルか らの 定量分析によく用い られるKubelka-Munk関 … つま りR∞ を測定すれば,Kubelka-Munk関 … 本稿で は, KubelkaとMunkの …","https://www.jstage.jst.go.jp/article/sptj1978/40/8/40_8_580/_pdf","https://scholar.google.com/scholar?q=related:8b7YjplP1vYJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
69,"L Fukshansky, N Kazarinova","Extension of the Kubelka–Munk theory of light propagation in intensely scattering materials to fluorescent media",1980,"JOSA","opg.optica.org","https://opg.optica.org/abstract.cfm?uri=josa-70-9-1101","https://scholar.google.com/scholar?cites=3074986659180103760&as_sdt=2005&sciodt=2007&hl=en",148,"2024-02-09 13:10:22","","","","",,,,,69,1.57,35,2,44,"… The Kubelka–Munk theory of light propagation in intensely scattering materials is extended for application to fluorescing media. As an example, the extended theory is …","","https://scholar.google.com/scholar?q=related:UMh-FROMrCoJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
1,"D Abookasis","Application of state equations approach to solve the classical Kubelka-Munk differential equations in turbid environment",2023,"Optics and Lasers in Engineering","Elsevier","https://www.sciencedirect.com/science/article/pii/S0143816623000283","https://scholar.google.com/scholar?cites=459346348469573887&as_sdt=2005&sciodt=2007&hl=en",149,"2024-02-09 13:10:22","","","","",,,,,1,1.00,1,1,1,"The Kubelka-Munk (KM) model is frequently used to describe the optical properties (absorption and scattering) of inhomogeneous media in terms of the measured reflection and …","","https://scholar.google.com/scholar?q=related:_9hm-RHtXwYJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
0,"L RAHMAWATI, AM ZAHRA, R LISTANTI…","Necessity of Log (1/R) and Kubelka-Munk transformation in chemometrics analysis to predict white rice flour adulteration in brown rice flour using visible-near …",2023,"Food Science and …","SciELO Brasil","https://www.scielo.br/j/cta/a/nPc5PYMcJ75gcxFgNGqJh9g/","",150,"2024-02-09 13:10:22","HTML","","","",,,,,0,0.00,0,4,1,"This study compared the calibration model performance of reflectance to absorbance transformation spectra combined with pre-processing spectra to find the best model to predict white …","https://www.scielo.br/j/cta/a/nPc5PYMcJ75gcxFgNGqJh9g/","https://scholar.google.com/scholar?q=related:qfAQtMXhFWkJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
5,"A Shams Nateri, E Ekrami","Application of Zero-Crossing Technique in Derivatives of the Kubelka—Munk Function to the Quantitative Analysis of Bicomponent Mixtures of Dyes",2008,"Textile Research Journal","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0040517508091315","https://scholar.google.com/scholar?cites=8303981240771546167&as_sdt=2005&sciodt=2007&hl=en",151,"2024-02-09 13:10:22","","10.1177/0040517508091315","","",,,,,5,0.31,3,2,16,"… is made from the Kubelka–Munk functions of reflectance … a spectrum, such as the Kubelka–Munk, in which the rate of (K/S… in derivatives of the Kubelka– Munk spectra for the …","","https://scholar.google.com/scholar?q=related:NwyyLfGqPXMJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
11,"M Mohammadi, RS Berns","Verification of the Kubelka-Munk turbid media theory for artist acrylic paint",2004,"Rochester Institute of Technology …","researchgate.net","https://www.researchgate.net/profile/Roy-Berns/publication/264844752_Verification_of_the_Kubelka-Munk_Turbid_Media_Theory_for_Artist_Acrylic_Paint_Summer_2004/links/5540cff60cf2b7904369ee09/Verification-of-the-Kubelka-Munk-Turbid-Media-Theory-for-Artist-Acrylic-Paint-Summer-2004.pdf","https://scholar.google.com/scholar?cites=16925133634942750231&as_sdt=2005&sciodt=2007&hl=en",152,"2024-02-09 13:10:22","PDF","","","",,,,,11,0.55,6,2,20,"… Kubelka-Munk theory was evaluated using a ramp of cobalt blue and also cadmium yellow medium. The best performance of single-constant Kubelka-Munk … two-constant KubelkaMunk …","https://www.researchgate.net/profile/Roy-Berns/publication/264844752_Verification_of_the_Kubelka-Munk_Turbid_Media_Theory_for_Artist_Acrylic_Paint_Summer_2004/links/5540cff60cf2b7904369ee09/Verification-of-the-Kubelka-Munk-Turbid-Media-Theory-for-Artist-Acrylic-Paint-Summer-2004.pdf","https://scholar.google.com/scholar?q=related:F07HJl4n4uoJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
0,"MI GLOGAR, Đ PARAC-OSTERMAN, D GRUNDLER","comparison of Kubelka–munk theory and FUZZY LOGIC in COLOUR MATCHING",,"bib.irb.hr","","https://www.bib.irb.hr/266367/download/266367.GLOGAR_Ira_Martinia.doc","",153,"2024-02-09 13:10:22","DOC","","","",,,,,0,0.00,0,3,,"… reproduction is achieved through Kubelka–Munk theory which is … In this work, application of Kubelka–Munk theory versus … was performed using Kubelka–Munk and fuzzy logic colour …","https://www.bib.irb.hr/266367/download/266367.GLOGAR_Ira_Martinia.doc","https://scholar.google.com/scholar?q=related:_VYHQi0MG2IJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
3,"W Zhuo, Y Ruihua, PAN Bo…","Color Matching Model of Colored Spun Yarn Based on Kubelka? Munk Double Constant Theory.",2021,"Cotton Textile …","search.ebscohost.com","https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=10007415&AN=148523042&h=e%2FdTEJ1u3fcWQQNca8N9VI7PrwoMinExIYi3f%2Bzdys4Si4dqqW7e%2Fg5sLIia3%2BzIpWHkiDpRASjsodikiz9MTA%3D%3D&crl=c","https://scholar.google.com/scholar?cites=967051039453813990&as_sdt=2005&sciodt=2007&hl=en",154,"2024-02-09 13:10:22","","","","",,,,,3,1.00,1,4,3,"… 最后基于 Kubelka⁃Munk 双常数理 论配色模型对试验结果进行分析计算,构建配色模型并验证 其精确度.… 关键词: 原液着色;粘胶;数码转杯纺;Kubelka⁃Munk 双常数理论;反射率;最小 二乘法 …","","https://scholar.google.com/scholar?q=related:5hxR9sunaw0J:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
0,"JH Nobbs, PKT Oldring","Modified Kubelka-Munk Optical Treatment of Photon Flux in",,"","","","",155,"2024-02-09 13:10:22","CITATION","","","",,,,,0,0.00,0,2,,"","","https://scholar.google.com/scholar?q=related:tCNQy5pbhDkJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
0,"G Shi, N Dong, Y Zhang","color prediction for print based on Kubelka-Munk theory and under ink penetration",2009,"Color Imaging XIV: Displaying …","spiedigitallibrary.org","https://www.spiedigitallibrary.org/conference-proceedings-of-spie/7241/72411O/color-prediction-for-print-based-on-kubelka-munk-theory-and/10.1117/12.810111.short","",156,"2024-02-09 13:10:22","","10.1117/12.810111.short","","",,,,,0,0.00,0,3,15,"… This article uses Kubelka-Munk two-flux model to build halftone print color prediction model exiting ink penetration, and extends the model to recto-verso print. The article adopts multi-…","","https://scholar.google.com/scholar?q=related:2hAXUoOPOJwJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
0,"M Rajabi, S Simorgh","Band gap energy determination of TiO2 nanorod array by Kubelka-Munk method and investigation of the UV photodetection of Au/TiO2/Au",2020,"Iranian Journal of Physics Research","ijpr.iut.ac.ir","https://ijpr.iut.ac.ir/article_1549.html?lang=en","",157,"2024-02-09 13:10:22","","","","",,,,,0,0.00,0,2,4,"This paper studies the structural, optical and ultraviolet photodetection of rutile titanium dioxide nanorods (TiO2). A regular array of relatively vertically aligned TiO2 nanorods has been …","https://ijpr.iut.ac.ir/article_1549_3da607ee466eda43364fbeebe75df909.pdf","https://scholar.google.com/scholar?q=related:THiDLGiPHLQJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
10,"M Osawa","The measurement of meat pigments by fibre-optic reflectance spectrophotometry using the Kubelka-Munk equation",1995,"Meat science","Elsevier","https://www.sciencedirect.com/science/article/pii/0309174094000194","https://scholar.google.com/scholar?cites=3412746615044252545&as_sdt=2005&sciodt=2007&hl=en",158,"2024-02-09 13:10:22","","","","",,,,,10,0.34,10,1,29,"A reflectance spectrophotometry system with an adhesive pad type fibreoptic probe was developed to measure a wide range of absorbance. The performance of the instrument was …","","https://scholar.google.com/scholar?q=related:gSMhAveCXC8J:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
39,"P Latimer, SJ Noh","Light propagation in moderately dense particle systems: a reexamination of the Kubelka-Munk theory",1987,"Applied optics","opg.optica.org","https://opg.optica.org/abstract.cfm?uri=ao-26-3-514","https://scholar.google.com/scholar?cites=4407125868812397885&as_sdt=2005&sciodt=2007&hl=en",159,"2024-02-09 13:10:22","","","","",,,,,39,1.05,20,2,37,"A numerical method (NM) is developed to characterize radiative transfer in a moderately dense particle population, ie, a suspension of concentration of <1–10% by volume. It assumes …","","https://scholar.google.com/scholar?q=related:PW3_sqBBKT0J:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
1,"B Spangenberg, M Weyandt-Spangenberg","Fluorescence Evaluation Using the Kubelka-Munk Formula",2004,"JPC–Journal of Planar …","Springer","https://link.springer.com/article/10.1556/JPC.17.2004.3.1","https://scholar.google.com/scholar?cites=17881397189675405102&as_sdt=2005&sciodt=2007&hl=en",160,"2024-02-09 13:10:22","","10.1556/JPC.17.2004.3.1","","",,,,,1,0.05,1,2,20,"… in accordance with Kubelka–Munk theory. The … Kubelka–Munk theory from absorption to fluorescence analysis. The results presented also emphasize the importance of Kubelka–Munk …","","https://scholar.google.com/scholar?q=related:Lk9FGgF8J_gJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
4,"Y Chae","Optimized structural and colorimetrical modeling of yarn-dyed woven fabrics based on the Kubelka-Munk theory",2018,"Journal of the Korean Society of Clothing and Textiles","koreascience.kr","https://koreascience.kr/article/JAKO201821464985834.page","https://scholar.google.com/scholar?cites=8913439337489906671&as_sdt=2005&sciodt=2007&hl=en",161,"2024-02-09 13:10:22","","","","",,,,,4,0.67,4,1,6,"In this research, the three-dimensional structural and colorimetrical modeling of yarn-dyed woven fabrics was conducted based on the Kubelka-Munk theory (KM theory) for their …","https://koreascience.kr/article/JAKO201821464985834.pdf","https://scholar.google.com/scholar?q=related:7zsUHtrlsnsJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
10,"D Piao, T Sun","Diffuse photon remission from thick opaque media of the high absorption/scattering ratio beyond what is accountable by the Kubelka–Munk function",2021,"Optics Letters","opg.optica.org","https://opg.optica.org/abstract.cfm?uri=ol-46-6-1225","https://scholar.google.com/scholar?cites=8716859353558024880&as_sdt=2005&sciodt=2007&hl=en",162,"2024-02-09 13:10:22","","","","",,,,,10,3.33,5,2,3,"The Kubelka–Munk (KM) theory of diffuse photon remission from opaque media is widely applied to quality-control processes. Recent works based on radiative transfer revealed that …","","https://scholar.google.com/scholar?q=related:sALe7WWB-HgJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
3,"MC Brupbacher, D Zhang, WM Buchta, MB Airola…","Supercontinuum-laser diffuse reflectance spectroscopy in conjunction with an extended Kubelka–Munk model—a methodology for determination of temperature …",2019,"Applied Optics","opg.optica.org","https://opg.optica.org/abstract.cfm?uri=ao-58-10-2438","https://scholar.google.com/scholar?cites=6156909518873580444&as_sdt=2005&sciodt=2007&hl=en",163,"2024-02-09 13:10:22","","","","",,,,,3,0.60,1,5,5,"… These measurements have been interpreted using an extended Kubelka–Munk (KM) model describing diffuse-light propagation in highly scattering and fluorescent media to assess the …","","https://scholar.google.com/scholar?q=related:nFOuMpa8cVUJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
0,"B Li, J Zou, C Su, F Zhang, Y Liu, J Wu…","Quantitative study on impact damage of honey peaches based on reflection, absorbance, and Kubelka‐Munk spectrum combined with color characteristics",,"Journal of …","Wiley Online Library","https://analyticalsciencejournals.onlinelibrary.wiley.com/doi/abs/10.1002/cem.3532","",164,"2024-02-09 13:10:22","","10.1002/cem.3532","","",,,,,0,0.00,0,7,,"Impact damage is one of the key factors affecting the quality of honey peaches. Quantitative study of impact damage is of great significance for the sorting of postharvest quality of honey …","","https://scholar.google.com/scholar?q=related:M3iLqYgZZAgJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
0,"W Yuhchang, C Wenmin, C Chihlang","The Performance of Computerized Spectrum Color Matching Based on Kubelka-Munk Theory and its Color Rendering on Offset Ink Sets",2011,"Advanced Materials Research","Citeseer","https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=0a6dbc730ce6662ed142b1721c8a95c4b9036a4c","",165,"2024-02-09 13:10:22","PDF","","","",,,,,0,0.00,0,3,13,"The purpose of the study intended to examine the performance of color rendering based on a computerized spectrum color matching (CSCM) method derived from the Kubelka-Munk …","https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=0a6dbc730ce6662ed142b1721c8a95c4b9036a4c","https://scholar.google.com/scholar?q=related:AfY2dYU7PIEJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
3,"J Li, D Xie, M Li, S Liu, CA Wei","Optimal learning samples for two-constant Kubelka-Munk theory to match the color of pre-colored fiber blends",2022,"Frontiers in Neuroscience","frontiersin.org","https://www.frontiersin.org/articles/10.3389/fnins.2022.945454/full","https://scholar.google.com/scholar?cites=16319371083204458602&as_sdt=2005&sciodt=2007&hl=en",166,"2024-02-09 13:10:22","HTML","10.3389/fnins.2022.945454","","",,,,,3,1.50,1,5,2,"… The two-constant Kubelka-Munk theory is selected in this article to investigate the feasibility … In addition, the optimal sample for the single-constant Kubelka-Munk theory is also explored…","https://www.frontiersin.org/articles/10.3389/fnins.2022.945454/full","https://scholar.google.com/scholar?q=related:avguVIkNeuIJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
3,"Y Zhao, RS Berns","Further investigations of colorant database development for two-constant Kubelka-Munk theory for artist acrylic and oil paints'",2006,"Munsell Color Science Laboratory Report","Citeseer","https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=42f1aa3d2f264129159586c5b7c025642b99f935","https://scholar.google.com/scholar?cites=4413895338065293793&as_sdt=2005&sciodt=2007&hl=en",167,"2024-02-09 13:10:22","PDF","","","",,,,,3,0.17,2,2,18,"It is a common practice to prepare tint ladders of each colorant consisting of five or more concentrations in order to develop a colorant database for instrumental-based color matching, …","https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=42f1aa3d2f264129159586c5b7c025642b99f935","https://scholar.google.com/scholar?q=related:4XEilWxOQT0J:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
5,"M Assefa","Kubelka munk theory for efficient spectral printer modelling",2010,"Gjovik University College, Norway","","","https://scholar.google.com/scholar?cites=14346482129291655866&as_sdt=2005&sciodt=2007&hl=en",168,"2024-02-09 13:10:22","CITATION","","","",,,,,5,0.36,5,1,14,"","","https://scholar.google.com/scholar?q=related:ujrrVHzxGMcJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
0,"LM Schabbach, B AM'u, MN Sartor…","USE OF ZIRCONIA TO ACHIEVE OPACITY IN TRANSPARENT ENAMELS-CHARACTERIZATION USING KUBELKA-MUNK TECHNIQUES",2002,"Qualicer 2002. VII World …","qualicer.org","https://www.qualicer.org/recopilatorio/ponencias/pdfs/0232310e.pdf","",169,"2024-02-09 13:10:22","PDF","","","",,,,,0,0.00,0,4,22,"… Measuring the reflectance spectra and the K/S ratio of Kubelka-Munk, it was verified that, for … in opacification using both visual and KubelkaMunk analysis. The Kubelka-Munk (K/ S) …","https://www.qualicer.org/recopilatorio/ponencias/pdfs/0232310e.pdf","https://scholar.google.com/scholar?q=related:3vmgGb1ATTMJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
0,"GH Goedecke, M Rahman…","Relations among Kubelka-Munk Coefficients and Absorption and Scattering Coefficients of Powders.",1977,"","apps.dtic.mil","https://apps.dtic.mil/sti/citations/ADA041110","",170,"2024-02-09 13:10:22","","","","",,,,,0,0.00,0,3,47,"The use of the Kubelka-Munk KM theory to predict absorption and scattering coefficents of powders from values of diffuse reflectance of an incident radiation beam is shown to lead to …","https://apps.dtic.mil/sti/pdfs/ADA041110.pdf","https://scholar.google.com/scholar?q=related:Hy_GhaX8QiYJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
32,"Y Yang, EJ Celmer, JA Koutcher…","DNA and Protein Changes Caused by Disease in Human Breast Tissues Probed by the Kubelka–Munk Spectral Function¶",2002,"Photochemistry and …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1562/0031-8655(2002)0750627DAPCCB2.0.CO2","https://scholar.google.com/scholar?cites=17318550399562999908&as_sdt=2005&sciodt=2007&hl=en",171,"2024-02-09 13:10:22","","10.1562/0031-8655(2002)0750627DAPCCB2.0.CO2","","",,,,,32,1.45,8,4,22,"… The absorption spectra of the breast tissues were extracted from the diffuse reflectance spectra using the Kubelka–Munk function (K‐M function). The spectral features of the K‐M …","https://www.ccny.cuny.edu/sites/default/files/2020-02/2002_05_Yuanlong%20Yang%20-%20DNA%20and%20protein%20changes%20caused%20by%20disease%20in%20human%20breast%20tissues%20probed%20by%20the%20kubelka-Munk%20spectral%20function.pdf","https://scholar.google.com/scholar?q=related:ZOimrtTZV_AJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
36,"AJ Guthrie, R Narayanaswamy, DA Russell","Application of Kubelka-Munk diffuse reflectance theory to optical fibre sensors",1988,"Analyst","pubs.rsc.org","https://pubs.rsc.org/en/content/articlehtml/1988/an/an9881300457","https://scholar.google.com/scholar?cites=17828231866678772902&as_sdt=2005&sciodt=2007&hl=en",172,"2024-02-09 13:10:22","","","","",,,,,36,1.00,12,3,36,"… the Kubelka - Munk equations to the sensor response in this work, it was necessary to show that the reflectance of immobilised BTB can be described by the Kubelka - Munk function (…","https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=801c2b8cf79559d9738c4b94cd15695ee640ca24","https://scholar.google.com/scholar?q=related:pgSwumyaavcJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
8,"L Annala, I Pölönen","Kubelka–Munk model and stochastic model comparison in skin physical parameter retrieval",2022,"Computational Sciences and Artificial Intelligence in …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-70787-3_10","https://scholar.google.com/scholar?cites=8261217697634905278&as_sdt=2005&sciodt=2007&hl=en",173,"2024-02-09 13:10:22","","10.1007/978-3-030-70787-3_10","","",,,,,8,4.00,4,2,2,"… Here, we study Kubelka–Munk model and stochastic skin reflectance model, which we … research and used Stochastic Model similar to Kubelka–Munk in terms of accuracy. In physical …","https://jyx.jyu.fi/bitstream/handle/123456789/68042/Annala_P%C3%B6l%C3%B6nen_Kubelka-Munk%2BModel_final_draft.pdf?sequence=1","https://scholar.google.com/scholar?q=related:vuyy57m9pXIJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
0,"Y Sun, S Lyv, C Huang","An improved single constant Kubelka-Munk method for pigment unmixing of Chinese paintings",2023,"… International Conference on …","spiedigitallibrary.org","https://www.spiedigitallibrary.org/conference-proceedings-of-spie/12705/1270539/An-improved-single-constant-Kubelka-Munk-method-for-pigmentunmixing-of/10.1117/12.2680174.short","",174,"2024-02-09 13:10:22","","10.1117/12.2680174.short","","",,,,,0,0.00,0,3,1,"Since the mineral pigments on the surface of Chinese paintings are small in particle size and the pigment layer is too thin to cover the paper completely, their spectral mixing often …","","https://scholar.google.com/scholar?q=related:HWMmobuQAfQJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
4,"S Guo, G Li","Application of kubelka-munk theory in device-independent color space error diffusion",1998,"PICS","imaging.org","https://www.imaging.org/common/uploaded%20files/pdfs/Papers/1998/PICS-0-43/667.pdf","https://scholar.google.com/scholar?cites=8798851748817886893&as_sdt=2005&sciodt=2007&hl=en",175,"2024-02-09 13:10:22","PDF","","","",,,,,4,0.15,2,2,26,"… There are two types of spectral modeling theories: BouguerBeer Law for transparent substrate, and Kubelka-Munk (KM) law … Therefore, we will only concentrate on KubelkaMunk theory. …","https://www.imaging.org/common/uploaded%20files/pdfs/Papers/1998/PICS-0-43/667.pdf","https://scholar.google.com/scholar?q=related:rV6dFwzNG3oJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
9,"F Moghareh Abed, RS Berns","Linear modeling of modern artist paints using a modification of the opaque form of Kubelka‐Munk turbid media theory",2017,"Color Research &Application","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/col.22086","https://scholar.google.com/scholar?cites=15153570162842976741&as_sdt=2005&sciodt=2007&hl=en",176,"2024-02-09 13:10:22","","10.1002/col.22086","","",,,,,9,1.29,5,2,7,"A new model of turbid medium theory is proposed that combines the best parts of the opaque forms of Kubelka‐Munk single and two constant models. This model introduces an impurity …","https://www.researchgate.net/profile/Farhad-Moghareh-Abed/publication/309540310_Linear_modeling_of_modern_artist_paints_using_a_modification_of_the_opaque_form_of_Kubelka-Munk_turbid_media_theory/links/5aa228baa6fdcc22e2d26fd4/Linear-modeling-of-modern-artist-paints-using-a-modification-of-the-opaque-form-of-Kubelka-Munk-turbid-media-theory.pdf","https://scholar.google.com/scholar?q=related:5cE2q8ZLTNIJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
6,"P Cui, Y Xue, Y Liu","Manufacturing color-blended slub yarn: computer numerically controlled ring-spinning frame and Kubelka-Munk double constant theory",2021,"AATCC Journal of Research","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.14504/ajr.8.3.2","https://scholar.google.com/scholar?cites=13868439016638041161&as_sdt=2005&sciodt=2007&hl=en",177,"2024-02-09 13:10:22","","10.14504/ajr.8.3.2","","",,,,,6,2.00,2,3,3,"In the present work, we used the computer numerically controlled (CNC) ring-spinning frame to produce the color-blended slub yarns made from three different colored rovings with a 10…","","https://scholar.google.com/scholar?q=related:Sczgt86XdsAJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
9,"S Ebel, J Hocke","In situ-Auswertung von Dünnschicht-Chromatogrammen über die Kubelka-Munk-Funktion",1975,"Fresenius' Journal of Analytical Chemistry","Springer","","https://scholar.google.com/scholar?cites=4684560840134202940&as_sdt=2005&sciodt=2007&hl=en",178,"2024-02-09 13:10:22","CITATION","","","",,,,,9,0.18,5,2,49,"","","https://scholar.google.com/scholar?q=related:PJbnpEPnAkEJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
0,"T Hirokawa, J Tanabe, Y Azuma…","Generating Digital Image of Ukiyoe by Applying the Kubelka-Munk Theory",2005,"… Conference on Digital …","mega.t-kougei.ac.jp","http://www.mega.t-kougei.ac.jp/color/achivmnt/05/NIP21%20Ukiyoe.pdf","",179,"2024-02-09 13:10:22","PDF","","","",,,,,0,0.00,0,4,19,"… on the Kubelka-Munk theory. There are two or more layers of different colorant in multicolored woodcut print. Spectral reflectance was calculated based on the KubelkaMunk theory by …","http://www.mega.t-kougei.ac.jp/color/achivmnt/05/NIP21%20Ukiyoe.pdf","https://scholar.google.com/scholar?q=related:fvYtT3ZiNIIJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
1,"AR Cho, SJ Kim, JB Lee, GY Sim, M Back…","A Study of Skin Reflectance Using Kubelka-Munk Model",2016,"Journal of the Society …","koreascience.kr","https://koreascience.kr/article/JAKO201611962638098.page","https://scholar.google.com/scholar?cites=2481784821838764429&as_sdt=2005&sciodt=2007&hl=en",180,"2024-02-09 13:10:22","","","","",,,,,1,0.13,0,6,8,"… of light on individual skin was performed using Kubelka-Munk model. Also, we analyzed the … Our study of light propagation in skin based on Kubelka-Munk model provides useful insight …","https://koreascience.kr/article/JAKO201611962638098.pdf","https://scholar.google.com/scholar?q=related:jdmneiUScSIJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
8,"L Yang, SJ Miklavcic, B Kruse","Qualifying the arguments used in the derivation of the revised Kubelka-Munk theory: reply",2007,"JOSA A","opg.optica.org","https://opg.optica.org/abstract.cfm?uri=josaa-24-2-557","https://scholar.google.com/scholar?cites=10870808876975099156&as_sdt=2005&sciodt=2007&hl=en",181,"2024-02-09 13:10:22","","","","",,,,,8,0.47,3,3,17,"… By examining Kubelka and Munk’s original derivation one readily identifies a simplifying assumption that limits the applicability of the original theory and in fact results in the above-…","","https://scholar.google.com/scholar?q=related:FI1D3RPf3JYJ:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
0,"M Wu, X Sun, Z Lu, Y Chen, Y Zhang…","Optimized combined spectral calibration model based on single-constant Kubelka–Munk theory for color prediction of pre-colored cotton fiber blends",2024,"Textile Research …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/00405175231226434","",182,"2024-02-09 13:10:22","","10.1177/00405175231226434","","",,,,,0,0.00,0,6,1,"… The most common theoretical models are the single-constant and two-constant laws of the Kubelka–Munk (KM-1 and KM-2) theory, which was derived by Kubelka and Munk in 1931. …","","https://scholar.google.com/scholar?q=related:_LTxU8OScI0J:scholar.google.com/&scioq=intitle:kubelka+intitle:munk&hl=en&as_sdt=2007"
